SCAT_ID	Type	Frame	Begin	End	Mutation	Gene	Product	Score	COGs	COGclassID	ClassDescription	COGprocess
SCAT_p0624	CDS	+3	699234	700526	no		antibiotic transporter	427	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p0624	CDS	+3	699234	700526	no		antibiotic transporter	427	COG0477	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0625	CDS	+2	700616	700828	no	mbtH	Protein mbtH	61	COG3251	S	Function unknown	POORLY CHARACTERIZED
SCAT_p0626	CDS	+1	700900	701814	no		hypothetical protein	182	COG2197	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0626	CDS	+1	700900	701814	no		hypothetical protein	182	COG2197	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p0626	CDS	+1	700900	701814	no		hypothetical protein	42	COG0468	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
SCAT_p0628	CDS	-1	702375	703913	no		hypothetical protein	178	COG4805	S	Function unknown	POORLY CHARACTERIZED
SCAT_p0629	CDS	+1	704119	707547	no		siderophore 2, 3-dihydroxybenzoate-glycine-threonine trimeric ester bacillibactin synthetase (fragment)	1111	COG1020	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0630	CDS	-3	707551	707757	no		hypothetical protein	63	COG1141	C	Energy production and conversion	METABOLISM
SCAT_p0631	CDS	-2	707783	708982	no		cytochrome P450-like protein	381	COG2124	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0632	CDS	+3	709158	711062	no		Radical SAM domain/B12 binding domain-containing protein	332	COG1032	C	Energy production and conversion	METABOLISM
SCAT_p0634	CDS	+1	711346	712125	no		type II thioesterase	246	COG3208	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0635	CDS	+1	712141	717414	no		Nonribosomal peptide synthetase	1755	COG1020	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0636	CDS	-3	717430	720045	no		Penicilin amidase	839	COG2366	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0638	CDS	+3	721476	721694	no		hypothetical protein	43	COG0601	E	Amino acid transport and metabolism	METABOLISM
SCAT_p0638	CDS	+3	721476	721694	no		hypothetical protein	43	COG0601	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p0639	CDS	+1	721687	722796	no		Two-component regulator	173	COG0784	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p0640	CDS	-3	722860	723477	no	sodF	Superoxide dismutase [Fe-Zn] 1	205	COG0605	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p0641	CDS	-1	723708	724391	no		hypothetical protein	90	COG0508	C	Energy production and conversion	METABOLISM
SCAT_p0642	CDS	-1	724617	725942	no	ALDH3A	aldehyde dehydrogenase	441	COG1012	C	Energy production and conversion	METABOLISM
SCAT_p0643	CDS	+2	726035	726463	no		transcriptional regulator, MarR family	138	COG1846	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0649	CDS	-1	731559	735488	no		Non-ribosomal peptide synthetase modules	610	COG1020	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0649	CDS	-1	731559	735488	no		Non-ribosomal peptide synthetase modules	107	COG2171	E	Amino acid transport and metabolism	METABOLISM
SCAT_p0650	CDS	-2	735629	737638	no		hypothetical protein	286	COG2202,COG2208	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p0650	CDS	-2	735629	737638	no		hypothetical protein	263	COG2208	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0651	CDS	+2	737753	738331	no		tetR-family regulatory protein	192	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0652	CDS	+1	738400	739281	no		hydrolase	291	COG0596	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0653	CDS	+2	739439	740848	no	sugI	sugar-transport integral membrane protein SugI	467	COG0477	E	Amino acid transport and metabolism	METABOLISM
SCAT_p0653	CDS	+2	739439	740848	no	sugI	sugar-transport integral membrane protein SugI	467	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p0653	CDS	+2	739439	740848	no	sugI	sugar-transport integral membrane protein SugI	467	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p0653	CDS	+2	739439	740848	no	sugI	sugar-transport integral membrane protein SugI	467	COG0477	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0655	CDS	-2	742346	743140	no	yvaG	oxidoreductase	264	COG1028	I	Lipid transport and metabolism	METABOLISM
SCAT_p0655	CDS	-2	742346	743140	no	yvaG	oxidoreductase	264	COG1028	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0655	CDS	-2	742346	743140	no	yvaG	oxidoreductase	264	COG1028	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0656	CDS	-3	743305	744216	no	glsA	Glutaminase	300	COG2066	E	Amino acid transport and metabolism	METABOLISM
SCAT_p0659	CDS	-3	745747	746169	no	panD	aspartate 1-decarboxylase	125	COG0853	H	Coenzyme transport and metabolism	METABOLISM
SCATAM_0658	CDS	-3	746233	746514	no		protein of unknown function	36	COG0097	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
SCAT_p0661	CDS	-2	747500	753616	no		hypothetical protein	669	COG1196	D	Cell cycle control, cell division, chromosome partitioning	CELLULAR PROCESSES AND SIGNALING
SCAT_p0666	CDS	-2	757829	758359	no		RNA polymerase ECF-subfamily sigma factor	168	COG1595	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0667	CDS	-3	758503	758958	no		Rare lipoprotein A (fragment)	104	COG4305	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p0671	CDS	+1	761080	763134	no		hypothetical protein	681	COG2319	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0673	CDS	-3	763717	764730	no		NADPH:quinone oxidoreductase	329	COG0604	C	Energy production and conversion	METABOLISM
SCAT_p0673	CDS	-3	763717	764730	no		NADPH:quinone oxidoreductase	329	COG0604	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0674	CDS	-2	764777	765106	no		transcriptional regulator, MerR family	104	COG0789	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0675	CDS	-2	765212	766993	no		Glycosyl hydrolase, glucoamylase	578	COG3387	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p0678	CDS	-3	768244	768672	no		hypothetical protein	82	COG2848	S	Function unknown	POORLY CHARACTERIZED
SCAT_p0680	CDS	-2	768908	770761	no		ATP/GTP binding protein	89	COG3410	S	Function unknown	POORLY CHARACTERIZED
SCAT_p0680	CDS	-2	768908	770761	no		ATP/GTP binding protein	88	COG0465	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
SCAT_p0684	CDS	-3	772984	773790	no		short-chain alcohol dehydrogenase	268	COG1028	I	Lipid transport and metabolism	METABOLISM
SCAT_p0684	CDS	-3	772984	773790	no		short-chain alcohol dehydrogenase	268	COG1028	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0684	CDS	-3	772984	773790	no		short-chain alcohol dehydrogenase	268	COG1028	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0685	CDS	+3	773868	774638	no		DNA-binding protein	221	COG1396	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0688	CDS	-3	775957	776157	no	subB	Ferredoxin-2	66	COG1141	C	Energy production and conversion	METABOLISM
SCAT_p0689	CDS	-1	776154	776831	no		transcriptional regulator, TetR family	185	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0690	CDS	-2	776828	778045	no		cytochrome P450	394	COG2124	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0691	CDS	+3	778305	778835	no		TetR-family transcriptional regulator	169	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0692	CDS	+2	778889	781195	no		drug resistance transporter	511	COG0477	E	Amino acid transport and metabolism	METABOLISM
SCAT_p0692	CDS	+2	778889	781195	no		drug resistance transporter	511	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p0692	CDS	+2	778889	781195	no		drug resistance transporter	511	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p0692	CDS	+2	778889	781195	no		drug resistance transporter	511	COG0477	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0693	CDS	+2	781331	782155	no		stress-inducible protein	274	COG0589	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p0694	CDS	+2	782198	782461	no		hypothetical protein	81	COG0500	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0694	CDS	+2	782198	782461	no		hypothetical protein	81	COG0500	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0695	CDS	+3	782472	782945	no		methyltransferase (fragment)	123	COG0500	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0695	CDS	+3	782472	782945	no		methyltransferase (fragment)	123	COG0500	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0700	CDS	+2	786200	787549	no		Arabinose efflux permease	420	COG0477	E	Amino acid transport and metabolism	METABOLISM
SCAT_p0700	CDS	+2	786200	787549	no		Arabinose efflux permease	420	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p0700	CDS	+2	786200	787549	no		Arabinose efflux permease	420	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p0700	CDS	+2	786200	787549	no		Arabinose efflux permease	420	COG0477	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0701	CDS	-1	787374	788585	no		cytochrome P450	398	COG2124	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0705	CDS	-3	792595	793524	no		hydrolase or acyltransferase of alpha/beta superfamily	302	COG0596	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0706	CDS	+1	793618	794223	no		hypothetical protein	74	COG0640	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0710	CDS	-2	798275	798688	no		organic hydroperoxide resistance protein	137	COG1764	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
SCAT_p0711	CDS	+3	798765	799277	no	ohrR	transcriptional regulator sensing organic peroxides	161	COG1846	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0712	CDS	-1	799290	799910	no		MarR-family transcriptional regulator	163	COG1846	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0713	CDS	+3	800145	801377	no	ytbD	transporter	387	COG2814	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p0714	CDS	+1	801484	802308	no	yvgN	glyoxal/methylglyoxal reductase	274	COG0656	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0715	CDS	-2	802301	803206	no	vgb	Virginiamycin B lyase	280	COG4257	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p0716	CDS	-1	803268	804890	no	tlrC	Tylosin resistance ATP-binding	540	COG0488	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0718	CDS	+1	805564	806025	no		transcriptional regulator	153	COG1846	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0719	CDS	+1	806167	807384	no	IS	transposase	328	COG2826	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
SCAT_p0720	CDS	-1	807174	808340	no		transcriptional regulator	320	COG4977	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0721	CDS	+1	808753	809076	no		hypothetical protein	106	COG1335	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0722	CDS	-3	809359	810237	no	ydbC	aldo/keto reductase, NAD(P)-binding	287	COG0667	C	Energy production and conversion	METABOLISM
SCAT_p0723	CDS	+2	810368	810799	no		transcriptional regulator	137	COG1733	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0724	CDS	+2	810971	811507	no		ADP-ribose pyrophosphatase	175	COG0494	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
SCAT_p0724	CDS	+2	810971	811507	no		ADP-ribose pyrophosphatase	175	COG0494	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0726	CDS	+3	812013	812744	no	korA	Protein korA	243	COG2188	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0727	CDS	+1	812893	813300	no		hypothetical protein	56	COG1961	L	Replication, recombination and repair	INFORMATION STORAGE AND PROCESSING
SCAT_p0734	CDS	-1	816402	816785	no		hypothetical protein	117	COG2315	S	Function unknown	POORLY CHARACTERIZED
SCAT_p0735	CDS	-3	816820	818508	no		hypothetical protein	41	COG0477	E	Amino acid transport and metabolism	METABOLISM
SCAT_p0735	CDS	-3	816820	818508	no		hypothetical protein	41	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p0735	CDS	-3	816820	818508	no		hypothetical protein	41	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p0735	CDS	-3	816820	818508	no		hypothetical protein	41	COG0477	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0736	CDS	-1	818505	819203	no		ABC transporter	206	COG1131	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p0738	CDS	-2	819821	820408	no		TetR-family protein transcriptional regulator	195	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0739	CDS	+2	820538	821011	no		Response regulator receiver domain protein	152	COG3558	S	Function unknown	POORLY CHARACTERIZED
SCAT_p0741	CDS	+1	822997	823908	no		transcriptional regulator, tetR family	215	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0742	CDS	+3	823800	824243	no		hypothetical protein	30	COG0810	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
SCAT_p0743	CDS	+1	824302	826938	no		integral membrane sensor protein	317	COG3290,COG2203,COG2208	T	Signal transduction mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p0743	CDS	+1	824302	826938	no		integral membrane sensor protein	270	COG2208	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0744	CDS	+2	827075	827974	no	sigF	RNA polymerase sigma-F factor	236	COG0568,COG1191	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0745	CDS	+1	828241	831714	no		Subtilase protease/peptidase inhibitor I9	421	COG1404	O	Posttranslational modification, protein turnover, chaperones	CELLULAR PROCESSES AND SIGNALING
SCAT_p0747	CDS	-3	832477	833310	no		hypothetical protein	124	COG0500	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0747	CDS	-3	832477	833310	no		hypothetical protein	124	COG0500	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0747	CDS	-3	832477	833310	no		hypothetical protein	71	COG2890	J	Translation, ribosomal structure and biogenesis	INFORMATION STORAGE AND PROCESSING
SCAT_p0748	CDS	+2	833426	834004	no		XRE family transcriptional regulator	177	COG1396	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0749	CDS	-2	834056	834715	no		hypothetical protein	194	COG2085	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0750	CDS	-1	834837	836261	no		hypothetical protein	42	COG1230	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p0752	CDS	+2	836696	837478	no	adc	acetoacetate decarboxylase	236	COG4689	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0753	CDS	+2	837572	838552	no		3-hydroxyacyl-CoA dehydrogenase	307	COG1250	I	Lipid transport and metabolism	METABOLISM
SCAT_p0754	CDS	+3	838584	839783	no	ACX	acyl-CoA oxidase	389	COG1960	I	Lipid transport and metabolism	METABOLISM
SCAT_p0755	CDS	+2	839816	841015	no		Fatty acid-CoA racemase	393	COG1804	C	Energy production and conversion	METABOLISM
SCAT_p0756	CDS	+1	841036	841821	no	caiD	carnitinyl-CoA dehydratase	261	COG1024	I	Lipid transport and metabolism	METABOLISM
SCAT_p0758	CDS	-2	842765	843520	no		hydrolase	248	COG0412	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0760	CDS	+1	844846	846330	no		Efflux membrane protein	482	COG0477	E	Amino acid transport and metabolism	METABOLISM
SCAT_p0760	CDS	+1	844846	846330	no		Efflux membrane protein	482	COG0477	G	Carbohydrate transport and metabolism	METABOLISM
SCAT_p0760	CDS	+1	844846	846330	no		Efflux membrane protein	482	COG0477	P	Inorganic ion transport and metabolism	METABOLISM
SCAT_p0760	CDS	+1	844846	846330	no		Efflux membrane protein	482	COG0477	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0761	CDS	-2	846347	847573	no		2-polyprenyl-6-methoxyphenol 4-hydroxylase	393	COG0654	C	Energy production and conversion	METABOLISM
SCAT_p0761	CDS	-2	846347	847573	no		2-polyprenyl-6-methoxyphenol 4-hydroxylase	393	COG0654	H	Coenzyme transport and metabolism	METABOLISM
SCAT_p0762	CDS	+2	847682	848263	no		hypothetical protein	129	COG3226	S	Function unknown	POORLY CHARACTERIZED
SCAT_p0762	CDS	+2	847682	848263	no		hypothetical protein	30	COG1309	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0765	CDS	-1	849138	850331	no		amidohydrolase	384	COG1473	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0766	CDS	-2	850493	851746	no		D-alanyl-D-alanine carboxypeptidase	382	COG1680	V	Defense mechanisms	CELLULAR PROCESSES AND SIGNALING
SCAT_p0767	CDS	-1	851949	852998	no		hypothetical protein	344	COG0596	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0768	CDS	+1	853063	853557	no		hypothetical protein	145	COG1733	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0773	CDS	+3	856326	858809	no		Non-hemolytic phospholipase C	451	COG3511	M	Cell wall/membrane/envelope biogenesis	CELLULAR PROCESSES AND SIGNALING
SCAT_p0773	CDS	+3	856326	858809	no		Non-hemolytic phospholipase C	314	COG3391	S	Function unknown	POORLY CHARACTERIZED
SCAT_p0774	CDS	+2	859067	860473	no		carboxypeptidase	303	COG2866	E	Amino acid transport and metabolism	METABOLISM
SCAT_p0775	CDS	-1	860511	861713	no		hypothetical protein	174	COG4129	S	Function unknown	POORLY CHARACTERIZED
SCAT_p0776	CDS	-2	861845	862738	no		transcriptional regulator	297	COG0583	K	Transcription	INFORMATION STORAGE AND PROCESSING
SCAT_p0777	CDS	+2	862847	863716	no		dehydrogenase	287	COG1028	I	Lipid transport and metabolism	METABOLISM
SCAT_p0777	CDS	+2	862847	863716	no		dehydrogenase	287	COG1028	Q	Secondary metabolites biosynthesis, transport and catabolism	METABOLISM
SCAT_p0777	CDS	+2	862847	863716	no		dehydrogenase	287	COG1028	R	General function prediction only	POORLY CHARACTERIZED
SCAT_p0778	CDS	+1	863848	864840	no	ydcT	spermidine/putrescine ABC transporter ATP-binding protein	324	COG3842	E	Amino acid transport and metabolism	METABOLISM
SCAT_p0779	CDS	+2	864923	866125	no	ydcS	spermidine/putrescineABC transporter substrate-binding protein	386	COG0687	E	Amino acid transport and metabolism	METABOLISM
SCAT_p0780	CDS	+1	866122	866967	no	ydcU	spermidine/putrescine ABC transporter permease	278	COG1176	E	Amino acid transport and metabolism	METABOLISM
SCAT_p0781	CDS	+1	866998	867810	no	ydcV	spermidine/putrescine ABC transporter permease	266	COG1177	E	Amino acid transport and metabolism	METABOLISM
SCAT_p0782	CDS	-2	867818	869056	no		Platelet-activating factor acetylhydrolase, plasma/intracellular isoform II	228	COG4188	R	General function prediction only	POORLY CHARACTERIZED
